City,Feature,Feature_value,SHAP_value,used_in_panels
Shanghai,Price,20744,0.02492637932,"a,g"
Shanghai,Price,55338,-0.1383537948,"a,g"
Beijing,Price,50601,-0.1318217516,"a,g"
Wuhan,Price,10470,-0.2935019135,"a,g"
Shanghai,Price,95962,0.008778752759,"a,g"
Shanghai,Price,39096,-0.1920106709,"a,g"
Shanghai,Price,53462,-0.03914636374,"a,g"
Wuhan,Price,12370,0.2628650665,"a,g"
Shanghai,Price,35571,0.0198559612,"a,g"
Shanghai,Price,86353,0.04374604672,"a,g"
Shanghai,Price,114407,0.01171772182,"a,g"
Wuhan,Price,9170,-0.3255866468,"a,g"
Shanghai,Price,141455,-0.05038095266,"a,g"
Guangzhou,Price,91693,-0.09549789876,"a,g"
Shanghai,Price,29306,-0.01908121258,"a,g"
Shanghai,Price,105109,-0.0927375555,"a,g"
Shanghai,Price,40678,-0.1608498245,"a,g"
Guangzhou,Price,47600,-0.0459433943,"a,g"
Beijing,Price,116000,0.07150776684,"a,g"
Shanghai,Price,62754,-0.1019007713,"a,g"
Shanghai,Price,93500,-0.04584206268,"a,g"
Shanghai,Price,133867,-0.03574828804,"a,g"
Shanghai,Price,25800,0.03630866483,"a,g"
Shanghai,Price,83653,-0.08434334397,"a,g"
Shanghai,Price,85000,-0.02559998259,"a,g"
Beijing,Price,38722,-0.2586036623,"a,g"
Shanghai,Price,33532,-0.05247390643,"a,g"
Wuhan,Price,10482,-0.2823982835,"a,g"
Guangzhou,Price,13930,0.1060777232,"a,g"
Wuhan,Price,13800,0.1616683751,"a,g"
Shanghai,Price,20662,0.03698349372,"a,g"
Shanghai,Price,50215,-0.02812273428,"a,g"
Shanghai,Price,34162,-0.05190552399,"a,g"
Shanghai,Price,71088,-0.09384993464,"a,g"
Shanghai,Price,26964,0.1324089617,"a,g"
Shanghai,Price,83437,-0.09771624207,"a,g"
Shanghai,Price,39223,-0.3826640248,"a,g"
Beijing,Price,87076,-0.06646732986,"a,g"
Shanghai,Price,26132,0.1506686658,"a,g"
Guangzhou,Price,32600,-0.2731529176,"a,g"
Shanghai,Price,34913,-0.06598132104,"a,g"
Wuhan,Price,14323,0.05152896419,"a,g"
Shanghai,Price,36478,-0.184353441,"a,g"
Guangzhou,Price,54876,-0.1317146868,"a,g"
Shanghai,Price,47136,-0.1516212225,"a,g"
Shanghai,Price,81772,0.01743510924,"a,g"
Shanghai,Price,62852,-0.04544805735,"a,g"
Shanghai,Price,29034,0.07339996099,"a,g"
Wuhan,Price,27224,-0.02183981612,"a,g"
Shanghai,Price,42400,-0.5024482608,"a,g"
Wuhan,Price,7982,-0.1635121107,"a,g"
