fpr,tpr,threshold
0.39249668671628096,0.6230366492146597,0.011025117710232735
0.3927005810989907,0.6230366492146597,0.01101478561758995
0.3927005810989907,0.6282722513089005,0.011001268401741982
0.4007544092160261,0.6282722513089005,0.010686354711651802
0.4007544092160261,0.6335078534031413,0.010681717656552792
0.4013660923641554,0.6335078534031413,0.01064884290099144
0.4013660923641554,0.6387434554973822,0.010645953938364983
0.40330308899989803,0.6387434554973822,0.010561859235167503
0.4035069833826078,0.6387434554973822,0.010561485774815083
0.42012437557345295,0.6387434554973822,0.009988534264266491
0.42012437557345295,0.643979057591623,0.009973334148526192
0.42257110816597004,0.643979057591623,0.009900526143610477
0.42257110816597004,0.6492146596858639,0.009895124472677708
0.4234886328881639,0.6492146596858639,0.00986503716558218
0.4234886328881639,0.6544502617801047,0.009863375686109066
0.4268528902028749,0.6544502617801047,0.009722432121634483
0.4268528902028749,0.6596858638743456,0.009717580862343311
0.43082883066571515,0.6596858638743456,0.009609656408429146
0.43082883066571515,0.6649214659685864,0.009609216824173927
0.43409114078907124,0.6649214659685864,0.009496346116065979
0.43409114078907124,0.6701570680628273,0.009492875076830387
0.43511061270262,0.6701570680628273,0.009463571012020111
0.4353145070853298,0.6701570680628273,0.009461332112550735
0.4362320318075237,0.6701570680628273,0.009428350254893303
0.4362320318075237,0.675392670157068,0.009427602402865887
0.43674176776429807,0.675392670157068,0.009415141306817532
0.43674176776429807,0.680628272251309,0.009411864914000034
0.4408196554184932,0.680628272251309,0.009307348169386387
0.4408196554184932,0.6858638743455497,0.009304569102823734
0.44245081048017126,0.6858638743455497,0.0092306574806571
0.44245081048017126,0.6910994764397905,0.009229345247149467
0.44724232847385054,0.6910994764397905,0.00905159767717123
0.44724232847385054,0.6963350785340314,0.009051457047462463
0.4478540116219798,0.6963350785340314,0.009031317196786404
0.4478540116219798,0.7015706806282722,0.009030023589730263
0.4512182689366908,0.7015706806282722,0.00888578500598669
0.4512182689366908,0.7068062827225131,0.008884500712156296
0.461922724028953,0.7068062827225131,0.008480037562549114
0.46212661841166275,0.7068062827225131,0.0084766186773777
0.4625344071770823,0.7068062827225131,0.008461481891572475
0.4625344071770823,0.7120418848167539,0.008459342643618584
0.4674278723621164,0.7120418848167539,0.008255096152424812
0.4674278723621164,0.7172774869109948,0.008249865844845772
0.4711999184422469,0.7172774869109948,0.008123771287500858
0.4711999184422469,0.7225130890052356,0.008123314008116722
0.47201549597308595,0.7225130890052356,0.00810051616281271
0.47201549597308595,0.7277486910994765,0.008083917200565338
0.47374859822611887,0.7277486910994765,0.008024035021662712
0.47374859822611887,0.7329842931937173,0.008018860593438148
0.48424915893567133,0.7329842931937173,0.007739532273262739
0.48424915893567133,0.7382198952879581,0.007733082864433527
0.4873075746763177,0.7382198952879581,0.007670667953789234
0.4873075746763177,0.743455497382199,0.007668327074497938
